site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
98,S,0,11.153343862043934,6.454121552089282,2.1600000000000015,0.15706799924373627,0.028619082644581795,0.1970023214817047,0.14280298352241516,0.13139866292476654
99,S,0,9.558185987062743,9.217016052127502,2.160000000000002,0.10834047943353653,0.025243792682886124,0.12339048087596893,0.07277984917163849,0.12885111570358276
100,S,0,7.96302811208155,11.979910552165723,2.160000000000002,0.1688886433839798,0.020549921318888664,0.17431403696537018,0.19090189039707184,0.14144998788833618
101,S,0,6.367870237100359,14.742805052203943,2.160000000000002,0.09227677434682846,0.005273301154375076,0.09909563511610031,0.08625221252441406,0.09148247539997101
102,S,0,4.772712362119167,17.505699552242163,2.1600000000000024,0.0771491751074791,0.0019876498263329268,0.07842130959033966,0.07868390530347824,0.07434230297803879
103,S,0,3.177554487137975,20.26859405228038,2.1600000000000024,0.23361730575561523,0.02196638286113739,0.26449719071388245,0.21524347364902496,0.2211112678050995
104,S,0,17.533975362006316,0.9283325520128419,2.1600000000000015,0.16389170289039612,0.0395139642059803,0.16995486617088318,0.20896893739700317,0.1127512976527214
105,S,0,15.938817487025126,3.691227052051062,2.1600000000000015,0.19583655893802643,0.0514398068189621,0.2171575129032135,0.12494201958179474,0.24541015923023224
106,S,0,14.343659612043934,6.454121552089282,2.160000000000002,0.23039571940898895,0.0028445045463740826,0.2287035882472992,0.22808116674423218,0.2344023585319519
107,S,0,12.748501737062742,9.217016052127502,2.160000000000002,0.22655443847179413,0.0004290236975066364,0.22650140523910522,0.22710439562797546,0.2260575294494629
108,S,0,11.153343862081549,11.979910552165723,2.160000000000002,0.2096070498228073,0.009313706308603287,0.22041627764701843,0.21072067320346832,0.1976841390132904
109,S,0,9.558185987100359,14.742805052203943,2.1600000000000024,0.07541117817163467,0.0024618390016257763,0.07653883844614029,0.0776999369263649,0.07199475914239883
110,Se,1,7.963028112119167,17.505699552242163,2.1600000000000024,0.06405609101057053,0.005717610474675894,0.06396083533763885,0.057101596146821976,0.07110585272312164
111,S,0,6.367870237137975,20.26859405228038,2.160000000000003,0.07490380853414536,0.004460614174604416,0.07735632359981537,0.068644218146801,0.0787108987569809
112,S,0,20.724291112006316,0.9283325520128419,2.1600000000000015,0.2345811128616333,0.0047991215251386166,0.22837847471237183,0.23529648780822754,0.24006839096546173
